31	file:/Users/jenniferarnold/mallet-2.0.8/sample-data/web/debate/1970ITA	2.35E-04	2.35E-04	0.223189087	0.00682032	2.35E-04	0.002116651	0.097130762	2.35E-04	0.27116651	2.35E-04	2.35E-04	0.046331138	2.35E-04	2.35E-04	0.011523989	0.281514581	0.027516463	0.020931326	2.35E-04	0.009642521
32	file:/Users/jenniferarnold/mallet-2.0.8/sample-data/web/debate/1970JPN	0.011339846	0.001570133	0.161374738	1.74E-04	8.72E-04	0.25209351	0.046231682	1.74E-04	0.242323796	1.74E-04	1.74E-04	0.081123517	0.01064201	1.74E-04	1.74E-04	0.106245639	0.007152826	0.049720865	1.74E-04	0.028087927
33	file:/Users/jenniferarnold/mallet-2.0.8/sample-data/web/debate/1970KEN	0.077076923	0.255538462	0.002615385	0.046923077	0.002	0.019230769	0.006923077	0.002615385	0.188461538	1.54E-04	7.69E-04	0.101692308	0.083846154	0.001384615	0.002615385	0.005692308	0.002615385	0.17	0.029692308	1.54E-04
34	file:/Users/jenniferarnold/mallet-2.0.8/sample-data/web/debate/1970KHM	0.406794872	1.28E-04	0.047307692	0.001153846	1.28E-04	0.017051282	6.41E-04	1.28E-04	0.180128205	1.28E-04	1.28E-04	0.066282051	1.28E-04	0.002692308	0.002692308	0.132435897	0.002692308	0.031410256	0.100641026	0.007307692
35	file:/Users/jenniferarnold/mallet-2.0.8/sample-data/web/debate/1970KWT	2.02E-04	0.021203554	0.126211632	0.001009693	0.025242326	0.005048465	2.02E-04	0.002625202	0.206987076	2.02E-04	0.002625202	0.199717286	2.02E-04	2.02E-04	2.02E-04	0.001817447	0.274030695	0.120557351	0.011510501	2.02E-04
36	file:/Users/jenniferarnold/mallet-2.0.8/sample-data/web/debate/1970LBN	0.019335142	3.39E-04	0.171302578	3.39E-04	3.39E-04	0.01797829	3.39E-04	3.39E-04	0.141451832	3.39E-04	0.005766621	0.19165536	0.001696065	3.39E-04	3.39E-04	0.098032564	0.28256445	0.001696065	0.065468114	3.39E-04
37	file:/Users/jenniferarnold/mallet-2.0.8/sample-data/web/debate/1970LBR	1.32E-04	0.082759534	0.053628178	0.081700212	1.32E-04	0.043034958	0.064221398	1.32E-04	0.244835805	6.62E-04	0.002251059	0.146848517	1.32E-04	0.008077331	1.32E-04	0.057335805	0.001191737	0.183395127	0.025556144	0.003840042
38	file:/Users/jenniferarnold/mallet-2.0.8/sample-data/web/debate/1970LBY	0.117897727	0.007508117	0.116274351	2.03E-04	2.03E-04	2.03E-04	2.03E-04	2.03E-04	0.246144481	2.03E-04	2.03E-04	0.082183442	0.006696429	2.03E-04	0.00588474	0.032670455	0.345170455	0.037540584	2.03E-04	2.03E-04
39	file:/Users/jenniferarnold/mallet-2.0.8/sample-data/web/debate/1970LKA	0.005016269	0.044061822	0.005558568	0.018031453	0.063042299	0.002847072	0.061415401	1.36E-04	0.273996746	1.36E-04	1.36E-04	0.135710412	0.13733731	0.00393167	0.00447397	0.074430586	1.36E-04	0.125949024	0.043519523	1.36E-04
40	file:/Users/jenniferarnold/mallet-2.0.8/sample-data/web/debate/1970MAR	0.019064359	0.102893456	0.267306652	0.026636019	1.35E-04	0.011492699	0.041238507	1.35E-04	0.226203353	0.01365603	1.35E-04	0.136425095	0.003380206	0.012033532	1.35E-04	0.040697674	0.087750135	0.009329367	0.001216874	1.35E-04
